지점,지점명,일시,평균기온(°C),일강수량(mm),일 최심적설(cm)
184,제주,2022-07-23,28.3,0,
184,제주,2022-07-24,27.4,10.7,
184,제주,2022-07-25,26.9,,
184,제주,2022-07-26,27.6,,
184,제주,2022-07-27,28.9,,
184,제주,2022-07-28,30.3,,
184,제주,2022-07-29,28.9,,
184,제주,2022-07-30,27.2,48.3,
184,제주,2022-07-31,28,47.3,
184,제주,2022-08-01,29.3,7,
184,제주,2022-08-02,29.7,3.7,
184,제주,2022-08-03,29.8,0,
184,제주,2022-08-04,30.6,,
184,제주,2022-08-05,31.3,,
184,제주,2022-08-06,30.9,,
184,제주,2022-08-07,31.4,,
184,제주,2022-08-08,31.7,,
184,제주,2022-08-09,31.1,,
184,제주,2022-08-10,31.5,,
184,제주,2022-08-11,31.6,,
184,제주,2022-08-12,30.2,4.2,
184,제주,2022-08-13,31.1,,
184,제주,2022-08-14,31.1,,
184,제주,2022-08-15,32.2,,
184,제주,2022-08-16,31,13.9,
184,제주,2022-08-17,26.8,94.3,
184,제주,2022-08-18,27.5,,
184,제주,2022-08-19,30.9,,
184,제주,2022-08-20,29.3,0,
184,제주,2022-08-21,27.9,,
184,제주,2022-08-22,28.3,,
184,제주,2022-08-23,29.8,,
184,제주,2022-08-24,27.1,,
184,제주,2022-08-25,26.8,,
184,제주,2022-08-26,26.3,,
184,제주,2022-08-27,26.1,0,
184,제주,2022-08-28,24.4,,
184,제주,2022-08-29,25.9,,
184,제주,2022-08-30,28.2,0,
184,제주,2022-08-31,25.9,1.2,
184,제주,2022-09-01,24.8,0,
184,제주,2022-09-02,23.2,49.3,
184,제주,2022-09-03,25.9,6.4,
184,제주,2022-09-04,26.4,10.4,
184,제주,2022-09-05,26.5,174,
184,제주,2022-09-06,23.4,2.9,
184,제주,2022-09-07,24.2,,
184,제주,2022-09-08,24.3,,
184,제주,2022-09-09,24.4,,
184,제주,2022-09-10,23.9,.5,
184,제주,2022-09-11,24.7,0,
184,제주,2022-09-12,24.5,2.4,
184,제주,2022-09-13,24.4,16.3,
184,제주,2022-09-14,24.8,.5,
184,제주,2022-09-15,25.3,2.1,
184,제주,2022-09-16,28.7,.3,
184,제주,2022-09-17,26.4,0,
184,제주,2022-09-18,27.1,0,
184,제주,2022-09-19,25.1,,
184,제주,2022-09-20,22.9,0,
184,제주,2022-09-21,22,0,
184,제주,2022-09-22,22.2,,
184,제주,2022-09-23,22.4,,
184,제주,2022-09-24,21.4,,
184,제주,2022-09-25,22.4,0,
184,제주,2022-09-26,22.7,,
184,제주,2022-09-27,22.7,.7,
184,제주,2022-09-28,23.2,0,
184,제주,2022-09-29,22.4,0,
184,제주,2022-09-30,21.7,,
184,제주,2022-10-01,22.8,,
184,제주,2022-10-02,24.9,,
184,제주,2022-10-03,26.1,,
184,제주,2022-10-04,21.3,1.7,
184,제주,2022-10-05,19.4,.1,
184,제주,2022-10-06,18.7,.9,
184,제주,2022-10-07,17.8,0,
184,제주,2022-10-08,18,5.4,
184,제주,2022-10-09,18.6,12.1,
184,제주,2022-10-10,16.2,1.9,
184,제주,2022-10-11,17.1,,
184,제주,2022-10-12,18.2,,
184,제주,2022-10-13,19.4,,
184,제주,2022-10-14,19.5,,
184,제주,2022-10-15,20.4,,
184,제주,2022-10-16,20.4,,
184,제주,2022-10-17,16.9,,
184,제주,2022-10-18,14.7,,
184,제주,2022-10-19,15.1,,
184,제주,2022-10-20,15.9,,
184,제주,2022-10-21,18.5,,
184,제주,2022-10-22,20,,
184,제주,2022-10-23,17.5,,
184,제주,2022-10-24,15.4,,
184,제주,2022-10-25,14.8,,
184,제주,2022-10-26,17.6,,
184,제주,2022-10-27,16.9,,
184,제주,2022-10-28,16.5,,
184,제주,2022-10-29,18,0,
184,제주,2022-10-30,17.6,,
184,제주,2022-10-31,17.2,,
184,제주,2022-11-01,17.5,,
184,제주,2022-11-02,16.2,,
184,제주,2022-11-03,15.9,,
184,제주,2022-11-04,12.4,,
184,제주,2022-11-05,12.7,,
184,제주,2022-11-06,12.6,,
184,제주,2022-11-07,13.7,,
184,제주,2022-11-08,15,,
184,제주,2022-11-09,16.5,,
184,제주,2022-11-10,18.7,5.7,
184,제주,2022-11-11,20.4,,
184,제주,2022-11-12,20.2,3.5,
184,제주,2022-11-13,14.9,.6,
184,제주,2022-11-14,13.7,,
184,제주,2022-11-15,13.1,,
184,제주,2022-11-16,13.5,,
184,제주,2022-11-17,14.2,,
184,제주,2022-11-18,16,,
184,제주,2022-11-19,17.1,0,
184,제주,2022-11-20,15.7,23.3,
184,제주,2022-11-21,16.2,,
184,제주,2022-11-22,15.7,9.8,
184,제주,2022-11-23,14.2,6.9,
184,제주,2022-11-24,12.8,,
184,제주,2022-11-25,15.1,,
184,제주,2022-11-26,14.6,0,
184,제주,2022-11-27,14.3,,
184,제주,2022-11-28,21.9,19.4,
184,제주,2022-11-29,14.1,18.6,
184,제주,2022-11-30,5.7,0,
184,제주,2022-12-01,5.5,0,
184,제주,2022-12-02,7.1,.1,
184,제주,2022-12-03,10.4,1.3,
184,제주,2022-12-04,8.1,.3,
184,제주,2022-12-05,5.8,,
184,제주,2022-12-06,8.6,,
184,제주,2022-12-07,10.2,,
184,제주,2022-12-08,9,,
184,제주,2022-12-09,11.2,,
184,제주,2022-12-10,11.1,0,
184,제주,2022-12-11,9.1,0,
184,제주,2022-12-12,8.4,0,
184,제주,2022-12-13,9.6,,
184,제주,2022-12-14,4.2,2.1,
184,제주,2022-12-15,7,,
184,제주,2022-12-16,5.7,0,
184,제주,2022-12-17,3.4,1.2,.4
184,제주,2022-12-18,2.5,1,1.2
184,제주,2022-12-19,6.3,.3,
184,제주,2022-12-20,8.3,,
184,제주,2022-12-21,9.3,17.7,
184,제주,2022-12-22,3.4,4.5,.2
184,제주,2022-12-23,1.7,3.5,2.7
184,제주,2022-12-24,3.5,3.3,.8
184,제주,2022-12-25,5.7,,
184,제주,2022-12-26,6.8,,
184,제주,2022-12-27,6.5,,
184,제주,2022-12-28,6.8,0,
184,제주,2022-12-29,6,,
184,제주,2022-12-30,7,,
184,제주,2022-12-31,7,,
203,이천,2022-01-01,-7,,
203,이천,2022-01-02,-2.5,,
203,이천,2022-01-03,-3.1,,
203,이천,2022-01-04,-1.3,.1,
203,이천,2022-01-05,-3.9,,
203,이천,2022-01-06,-2.3,,
203,이천,2022-01-07,-3.4,,
203,이천,2022-01-08,-2.4,,
203,이천,2022-01-09,.8,,
203,이천,2022-01-10,-1.4,0,
203,이천,2022-01-11,-5.4,.8,
203,이천,2022-01-12,-7.1,,
203,이천,2022-01-13,-6.3,,
203,이천,2022-01-14,-5.7,,
203,이천,2022-01-15,-2.6,0,
203,이천,2022-01-16,-1.3,0,
203,이천,2022-01-17,-5.1,.9,
203,이천,2022-01-18,-5.4,,
203,이천,2022-01-19,-6.9,1.5,
203,이천,2022-01-20,-5.8,,
203,이천,2022-01-21,-5,,
203,이천,2022-01-22,-1,,
203,이천,2022-01-23,2.3,,
203,이천,2022-01-24,3.7,,
203,이천,2022-01-25,1.3,1.7,
203,이천,2022-01-26,1.6,,
203,이천,2022-01-27,-.3,,
203,이천,2022-01-28,-1.8,,
203,이천,2022-01-29,-2.8,,
203,이천,2022-01-30,-3.7,,
203,이천,2022-01-31,-2.5,.7,
203,이천,2022-02-01,-1.1,1.2,
203,이천,2022-02-02,-2,,
203,이천,2022-02-03,-3.3,,
203,이천,2022-02-04,-4.6,,
203,이천,2022-02-05,-6.1,,
203,이천,2022-02-06,-4.2,,
203,이천,2022-02-07,-2.7,,
203,이천,2022-02-08,-.9,,
203,이천,2022-02-09,-.7,,
203,이천,2022-02-10,1.3,,
203,이천,2022-02-11,1.2,,
203,이천,2022-02-12,2.6,,
203,이천,2022-02-13,3.4,,
203,이천,2022-02-14,1.7,.6,
203,이천,2022-02-15,-3.3,0,
203,이천,2022-02-16,-6.3,0,
203,이천,2022-02-17,-6.3,,
203,이천,2022-02-18,-2.8,,
203,이천,2022-02-19,-.7,0,
203,이천,2022-02-20,-4.2,,
203,이천,2022-02-21,-2.5,0,
203,이천,2022-02-22,-3.4,,
203,이천,2022-02-23,-4.6,,
203,이천,2022-02-24,-2.9,,
203,이천,2022-02-25,1.5,,
203,이천,2022-02-26,5.6,3.5,
203,이천,2022-02-27,4.5,,
203,이천,2022-02-28,4.6,,
203,이천,2022-03-01,3.8,4,
203,이천,2022-03-02,3.1,,
203,이천,2022-03-03,5.9,,
203,이천,2022-03-04,6.6,,
203,이천,2022-03-05,3.2,,
203,이천,2022-03-06,2.1,,
203,이천,2022-03-07,2.4,,
203,이천,2022-03-08,4.6,,
203,이천,2022-03-09,6.2,,
203,이천,2022-03-10,7.9,,
203,이천,2022-03-11,9.1,,
203,이천,2022-03-12,12.5,,
203,이천,2022-03-13,12.7,32.4,
203,이천,2022-03-14,8.9,8.3,
203,이천,2022-03-15,7,,
203,이천,2022-03-16,9.8,,
203,이천,2022-03-17,10.5,.7,
203,이천,2022-03-18,6.9,1.8,
203,이천,2022-03-19,1.8,18.6,
203,이천,2022-03-20,4.2,.1,
203,이천,2022-03-21,4.4,,
203,이천,2022-03-22,6.8,,
203,이천,2022-03-23,5.1,,
203,이천,2022-03-24,6.5,,
203,이천,2022-03-25,10.8,9.2,
203,이천,2022-03-26,11.2,26.1,
203,이천,2022-03-27,8.1,,
203,이천,2022-03-28,7.2,,
203,이천,2022-03-29,8.9,,
203,이천,2022-03-30,9.7,.4,
203,이천,2022-03-31,10.4,2.8,
203,이천,2022-04-01,8,,
203,이천,2022-04-02,7.6,,
203,이천,2022-04-03,8.9,,
203,이천,2022-04-04,9.7,,
203,이천,2022-04-05,9.9,,
203,이천,2022-04-06,12.3,,
203,이천,2022-04-07,11.5,0,
203,이천,2022-04-08,12.3,,
203,이천,2022-04-09,16.2,.1,
203,이천,2022-04-10,17.2,,
203,이천,2022-04-11,19.2,,
203,이천,2022-04-12,20,,
203,이천,2022-04-13,10.3,10.7,
203,이천,2022-04-14,9.2,4.7,
203,이천,2022-04-15,11.9,,
203,이천,2022-04-16,12.1,,
203,이천,2022-04-17,13.1,,
203,이천,2022-04-18,14.7,,
203,이천,2022-04-19,14.4,,
203,이천,2022-04-20,14.6,,
203,이천,2022-04-21,14.8,,
203,이천,2022-04-22,15.4,,
203,이천,2022-04-23,16.3,,
203,이천,2022-04-24,18.2,,
203,이천,2022-04-25,19.5,1.4,
203,이천,2022-04-26,19.7,9,
203,이천,2022-04-27,17.2,,
203,이천,2022-04-28,16.4,,
203,이천,2022-04-29,12,19.4,
203,이천,2022-04-30,12.5,,
203,이천,2022-05-01,13,,
203,이천,2022-05-02,12.9,,
203,이천,2022-05-03,13.6,,
203,이천,2022-05-04,16.2,,
203,이천,2022-05-05,17.8,,
203,이천,2022-05-06,18.7,,
203,이천,2022-05-07,18,,
203,이천,2022-05-08,13.6,2.9,
203,이천,2022-05-09,16.8,,
203,이천,2022-05-10,17.8,0,
203,이천,2022-05-11,19.4,0,
203,이천,2022-05-12,20.2,,
203,이천,2022-05-13,17.7,,
203,이천,2022-05-14,14.6,,
203,이천,2022-05-15,14.9,,
203,이천,2022-05-16,16.4,,
203,이천,2022-05-17,19.1,,
203,이천,2022-05-18,19.6,.3,
203,이천,2022-05-19,19.5,,
203,이천,2022-05-20,19.4,,
203,이천,2022-05-21,20.4,,
203,이천,2022-05-22,20.8,,
203,이천,2022-05-23,21.9,,
203,이천,2022-05-24,22.5,,
203,이천,2022-05-25,20.9,3,
203,이천,2022-05-26,18.6,1.1,
203,이천,2022-05-27,19.9,,
203,이천,2022-05-28,21,,
203,이천,2022-05-29,22,,
203,이천,2022-05-30,20.2,.3,
203,이천,2022-05-31,19.9,,
203,이천,2022-06-01,21,,
203,이천,2022-06-02,20.6,,
203,이천,2022-06-03,23.3,,
203,이천,2022-06-04,23.5,,
203,이천,2022-06-05,18.9,.8,
203,이천,2022-06-06,17.8,18.5,
203,이천,2022-06-07,18.6,,
203,이천,2022-06-08,20.5,,
203,이천,2022-06-09,20.4,.2,
203,이천,2022-06-10,21.6,0,
203,이천,2022-06-11,22.4,0,
203,이천,2022-06-12,22.9,,
203,이천,2022-06-13,23.8,0,
203,이천,2022-06-14,19.4,.9,
203,이천,2022-06-15,16.5,21.9,
203,이천,2022-06-16,20.2,3,
203,이천,2022-06-17,21.7,,
203,이천,2022-06-18,24,,
203,이천,2022-06-19,23.5,,
203,이천,2022-06-20,24.8,,
203,이천,2022-06-21,26.6,,
203,이천,2022-06-22,25.9,,
203,이천,2022-06-23,24.2,44.1,
203,이천,2022-06-24,24.1,17.1,
203,이천,2022-06-25,26.1,,
203,이천,2022-06-26,26.7,,
203,이천,2022-06-27,27.7,.8,
203,이천,2022-06-28,28.7,0,
203,이천,2022-06-29,26,36.5,
203,이천,2022-06-30,22,95,
203,이천,2022-07-01,25.9,0,
203,이천,2022-07-02,27.8,,
203,이천,2022-07-03,28.2,,
203,이천,2022-07-04,28.2,,
203,이천,2022-07-05,27.5,8.8,
203,이천,2022-07-06,28,,
203,이천,2022-07-07,28.8,.6,
203,이천,2022-07-08,26.7,1.6,
203,이천,2022-07-09,26.9,.4,
203,이천,2022-07-10,28.4,0,
203,이천,2022-07-11,24.8,19.9,
203,이천,2022-07-12,25.8,,
203,이천,2022-07-13,23.8,141,
203,이천,2022-07-14,25.1,1.1,
203,이천,2022-07-15,25.8,,
203,이천,2022-07-16,23.4,19,
203,이천,2022-07-17,24.7,0,
203,이천,2022-07-18,24.1,.2,
203,이천,2022-07-19,25.8,,
203,이천,2022-07-20,26.6,.7,
203,이천,2022-07-21,22.6,15,
203,이천,2022-07-22,23.6,23,
203,이천,2022-07-23,23.8,28.5,
203,이천,2022-07-24,24.2,2.2,
203,이천,2022-07-25,26.8,,
203,이천,2022-07-26,27.2,,
203,이천,2022-07-27,26.2,,
203,이천,2022-07-28,27,,
203,이천,2022-07-29,29,,
203,이천,2022-07-30,29,,
203,이천,2022-07-31,26.1,16.6,
203,이천,2022-08-01,27.7,21.8,
203,이천,2022-08-02,27.2,6.3,
203,이천,2022-08-03,27.4,40.5,
203,이천,2022-08-04,28.9,.7,
203,이천,2022-08-05,28.7,.1,
203,이천,2022-08-06,28.8,0,
203,이천,2022-08-07,28.7,0,
203,이천,2022-08-08,26.7,56.6,
203,이천,2022-08-09,26.5,110.8,
203,이천,2022-08-10,23.6,56.6,
203,이천,2022-08-11,24.2,87,
203,이천,2022-08-12,26.6,,
203,이천,2022-08-13,24.6,6.5,
203,이천,2022-08-14,25.7,41.7,
203,이천,2022-08-15,27.7,2.9,
203,이천,2022-08-16,26.8,0,
203,이천,2022-08-17,24.6,.1,
203,이천,2022-08-18,25,,
203,이천,2022-08-19,25,15.7,
203,이천,2022-08-20,27.8,.9,
203,이천,2022-08-21,27.2,,
203,이천,2022-08-22,26.3,0,
203,이천,2022-08-23,23.6,1.2,
203,이천,2022-08-24,23.3,,
203,이천,2022-08-25,20.9,.9,
203,이천,2022-08-26,22.6,,
203,이천,2022-08-27,21.6,,
203,이천,2022-08-28,20.5,,
203,이천,2022-08-29,18.9,2.8,
203,이천,2022-08-30,18.5,58.2,
203,이천,2022-08-31,20.5,2.2,
203,이천,2022-09-01,22.6,,
203,이천,2022-09-02,22.8,,
203,이천,2022-09-03,22.3,0,
203,이천,2022-09-04,21.8,9,
203,이천,2022-09-05,20.7,118,
203,이천,2022-09-06,20.8,64.5,
203,이천,2022-09-07,20.7,,
203,이천,2022-09-08,20.4,,
203,이천,2022-09-09,21.4,,
203,이천,2022-09-10,20.1,,
203,이천,2022-09-11,22.3,,
203,이천,2022-09-12,22.6,,
203,이천,2022-09-13,23.1,.1,
203,이천,2022-09-14,22.8,,
203,이천,2022-09-15,23.4,,
203,이천,2022-09-16,25.7,,
203,이천,2022-09-17,26,0,
203,이천,2022-09-18,26.1,,
203,이천,2022-09-19,23.4,,
203,이천,2022-09-20,17.9,,
203,이천,2022-09-21,16.7,,
203,이천,2022-09-22,16.9,,
203,이천,2022-09-23,16.3,.6,
203,이천,2022-09-24,16.4,,
203,이천,2022-09-25,16.6,,
203,이천,2022-09-26,17.2,,
203,이천,2022-09-27,17.7,,
203,이천,2022-09-28,17.5,,
203,이천,2022-09-29,17.6,,
203,이천,2022-09-30,17,,
203,이천,2022-10-01,17.4,,
203,이천,2022-10-02,17,6.5,
203,이천,2022-10-03,21,23.4,
203,이천,2022-10-04,19.3,29.7,
203,이천,2022-10-05,16.4,.2,
203,이천,2022-10-06,15.4,.1,
203,이천,2022-10-07,14.4,,
203,이천,2022-10-08,13.6,,
203,이천,2022-10-09,12.4,19.3,
203,이천,2022-10-10,9.6,4.3,
203,이천,2022-10-11,10.8,,
203,이천,2022-10-12,10.3,,
203,이천,2022-10-13,13.2,,
203,이천,2022-10-14,14.6,,
203,이천,2022-10-15,16.3,,
203,이천,2022-10-16,16.4,,
203,이천,2022-10-17,12.1,,
203,이천,2022-10-18,7.7,,
203,이천,2022-10-19,7.3,,
203,이천,2022-10-20,9.4,,
203,이천,2022-10-21,11.1,,
203,이천,2022-10-22,13.3,,
203,이천,2022-10-23,12.9,,
203,이천,2022-10-24,9.6,,
203,이천,2022-10-25,9.3,,
203,이천,2022-10-26,9.7,,
203,이천,2022-10-27,11.6,,
203,이천,2022-10-28,12,,
203,이천,2022-10-29,11.9,,
203,이천,2022-10-30,12.1,,
203,이천,2022-10-31,12.6,,
203,이천,2022-11-01,11,,
203,이천,2022-11-02,8.7,,
203,이천,2022-11-03,8,,
203,이천,2022-11-04,4.6,,
203,이천,2022-11-05,4.2,,
203,이천,2022-11-06,6.5,,
203,이천,2022-11-07,8.4,,
203,이천,2022-11-08,10.3,,
203,이천,2022-11-09,8.7,,
203,이천,2022-11-10,10.3,,
203,이천,2022-11-11,12.2,,
203,이천,2022-11-12,14.4,25.1,
203,이천,2022-11-13,10.9,.2,
203,이천,2022-11-14,9.2,,
203,이천,2022-11-15,5,2.6,
203,이천,2022-11-16,6,,
203,이천,2022-11-17,6.7,,
203,이천,2022-11-18,7,,
203,이천,2022-11-19,9,,
203,이천,2022-11-20,11,,
203,이천,2022-11-21,10.3,,
203,이천,2022-11-22,8.9,.2,
203,이천,2022-11-23,11.2,0,
203,이천,2022-11-24,6.8,,
203,이천,2022-11-25,9.2,0,
203,이천,2022-11-26,7.6,.2,
203,이천,2022-11-27,3.1,,
203,이천,2022-11-28,6.6,17.1,
203,이천,2022-11-29,8.3,2.2,
203,이천,2022-11-30,-3.9,,
203,이천,2022-12-01,-4.8,,
203,이천,2022-12-02,-4,,
203,이천,2022-12-03,-.1,,
203,이천,2022-12-04,-2.1,,
203,이천,2022-12-05,-2.8,,
203,이천,2022-12-06,-2.6,2.1,
203,이천,2022-12-07,2.7,.1,
203,이천,2022-12-08,1.3,,
203,이천,2022-12-09,.7,,
203,이천,2022-12-10,-.4,,
203,이천,2022-12-11,-.2,,
203,이천,2022-12-12,.7,1.3,
203,이천,2022-12-13,.5,2.8,
203,이천,2022-12-14,-7.6,,
203,이천,2022-12-15,-6.2,2.8,
203,이천,2022-12-16,-6.1,,
203,이천,2022-12-17,-7.1,.2,
203,이천,2022-12-18,-9.6,,
203,이천,2022-12-19,-8.7,,
203,이천,2022-12-20,-6.3,,
203,이천,2022-12-21,-2.1,5.2,
203,이천,2022-12-22,-6.8,,
203,이천,2022-12-23,-11.2,,
203,이천,2022-12-24,-11.5,,
203,이천,2022-12-25,-9.4,,
203,이천,2022-12-26,-8.1,,
203,이천,2022-12-27,-6.8,,
203,이천,2022-12-28,-4.4,.2,
203,이천,2022-12-29,-4.9,,
203,이천,2022-12-30,-3.1,.1,
203,이천,2022-12-31,-5.2,,
221,제천,2022-01-01,-9.2,,
221,제천,2022-01-02,-5,0,
221,제천,2022-01-03,-5.4,,
221,제천,2022-01-04,-3,0,
221,제천,2022-01-05,-4.4,,
221,제천,2022-01-06,-4,,
221,제천,2022-01-07,-5.9,,
221,제천,2022-01-08,-2.9,,
221,제천,2022-01-09,-.6,0,
221,제천,2022-01-10,-2.3,.3,
221,제천,2022-01-11,-6.5,.5,
221,제천,2022-01-12,-9.1,,
221,제천,2022-01-13,-8,,
221,제천,2022-01-14,-9.4,,
221,제천,2022-01-15,-3.4,,
221,제천,2022-01-16,-2,.3,
221,제천,2022-01-17,-6.5,0,
221,제천,2022-01-18,-8.7,,
221,제천,2022-01-19,-7.7,.9,
221,제천,2022-01-20,-7.8,,
221,제천,2022-01-21,-6.8,,
221,제천,2022-01-22,-1.5,,
221,제천,2022-01-23,2.1,,
221,제천,2022-01-24,1.6,,
221,제천,2022-01-25,0,1,
221,제천,2022-01-26,-.3,,
221,제천,2022-01-27,-2.7,,
221,제천,2022-01-28,-4.2,,
221,제천,2022-01-29,-5.8,,
221,제천,2022-01-30,-7,,
221,제천,2022-01-31,-6,0,
221,제천,2022-02-01,-2.9,1.9,
221,제천,2022-02-02,-3.7,0,
221,제천,2022-02-03,-4.9,0,
221,제천,2022-02-04,-6.7,,
221,제천,2022-02-05,-7.8,,
221,제천,2022-02-06,-5.3,,
221,제천,2022-02-07,-5.3,,
221,제천,2022-02-08,-4.7,,
221,제천,2022-02-09,-3.1,,
221,제천,2022-02-10,-1.1,,
221,제천,2022-02-11,-1.3,,
221,제천,2022-02-12,1.2,,
221,제천,2022-02-13,1.1,,
221,제천,2022-02-14,.8,.5,
221,제천,2022-02-15,-4.6,0,
221,제천,2022-02-16,-7.9,,
221,제천,2022-02-17,-8.7,,
221,제천,2022-02-18,-4.5,,
221,제천,2022-02-19,-2,,
221,제천,2022-02-20,-5.7,,
221,제천,2022-02-21,-4.3,.8,
221,제천,2022-02-22,-5,,
221,제천,2022-02-23,-7.1,,
221,제천,2022-02-24,-6,,
221,제천,2022-02-25,-.8,,
221,제천,2022-02-26,4.8,3.6,
221,제천,2022-02-27,2.2,,
221,제천,2022-02-28,1.5,,
221,제천,2022-03-01,3,1.1,
221,제천,2022-03-02,1.9,,
221,제천,2022-03-03,3.5,,
221,제천,2022-03-04,5.4,,
221,제천,2022-03-05,2,,
221,제천,2022-03-06,.4,,
221,제천,2022-03-07,-.1,,
221,제천,2022-03-08,1.8,,
221,제천,2022-03-09,3.5,,
221,제천,2022-03-10,5.4,,
221,제천,2022-03-11,6.9,,
221,제천,2022-03-12,11.1,0,
221,제천,2022-03-13,12.2,26.1,
221,제천,2022-03-14,8.3,9,
221,제천,2022-03-15,6.8,,
221,제천,2022-03-16,7.9,,
221,제천,2022-03-17,7.5,.8,
221,제천,2022-03-18,4.6,4,
221,제천,2022-03-19,1.3,19.1,
221,제천,2022-03-20,2.7,.1,
221,제천,2022-03-21,2.8,,
221,제천,2022-03-22,4.4,,
221,제천,2022-03-23,2.6,,
221,제천,2022-03-24,3.7,,
221,제천,2022-03-25,9.6,6.7,
221,제천,2022-03-26,10.3,15.8,
221,제천,2022-03-27,6.4,,
221,제천,2022-03-28,4.7,,
221,제천,2022-03-29,6.4,,
221,제천,2022-03-30,9.2,3,
221,제천,2022-03-31,7.6,2.6,
221,제천,2022-04-01,5.3,,
221,제천,2022-04-02,5.9,,
221,제천,2022-04-03,7,,
221,제천,2022-04-04,7.4,,
221,제천,2022-04-05,7.9,,
221,제천,2022-04-06,10.3,,
221,제천,2022-04-07,10.8,0,
221,제천,2022-04-08,9.8,,
221,제천,2022-04-09,14.2,0,
221,제천,2022-04-10,16.1,,
221,제천,2022-04-11,16.9,,
221,제천,2022-04-12,19.6,,
221,제천,2022-04-13,9.4,12.7,
221,제천,2022-04-14,7.4,7.1,
221,제천,2022-04-15,9.8,0,
221,제천,2022-04-16,9.5,,
221,제천,2022-04-17,11.3,,
221,제천,2022-04-18,12.9,,
221,제천,2022-04-19,11.9,,
221,제천,2022-04-20,12.4,,
221,제천,2022-04-21,11.9,,
221,제천,2022-04-22,15.1,,
221,제천,2022-04-23,15.3,,
221,제천,2022-04-24,16.5,,
221,제천,2022-04-25,18.3,.3,
221,제천,2022-04-26,17.4,12.5,
221,제천,2022-04-27,15.5,,
221,제천,2022-04-28,15.4,,
221,제천,2022-04-29,9.9,7.9,
221,제천,2022-04-30,11.3,,
221,제천,2022-05-01,10.7,,
221,제천,2022-05-02,8.9,0,
221,제천,2022-05-03,10.7,,
221,제천,2022-05-04,14.5,,
221,제천,2022-05-05,15.8,,
221,제천,2022-05-06,16.7,,
221,제천,2022-05-07,15.5,.1,
221,제천,2022-05-08,12.6,1.3,
221,제천,2022-05-09,14.6,.9,
221,제천,2022-05-10,15.4,,
221,제천,2022-05-11,17.3,,
221,제천,2022-05-12,19.3,,
221,제천,2022-05-13,15.6,.2,
221,제천,2022-05-14,12.8,,
221,제천,2022-05-15,13.2,,
221,제천,2022-05-16,14.3,,
221,제천,2022-05-17,15.7,0,
221,제천,2022-05-18,18.2,0,
221,제천,2022-05-19,17.3,,
221,제천,2022-05-20,17.5,0,
221,제천,2022-05-21,18.4,,
221,제천,2022-05-22,18.7,,
221,제천,2022-05-23,21,,
221,제천,2022-05-24,21.2,,
221,제천,2022-05-25,20.5,0,
221,제천,2022-05-26,17.3,5,
221,제천,2022-05-27,17.7,,
221,제천,2022-05-28,19,,
221,제천,2022-05-29,19.8,,
221,제천,2022-05-30,19.7,0,
221,제천,2022-05-31,19.3,,
221,제천,2022-06-01,19.6,,
221,제천,2022-06-02,19.6,,
221,제천,2022-06-03,22.2,,
221,제천,2022-06-04,21.4,,
221,제천,2022-06-05,18,7,
221,제천,2022-06-06,16.4,4.1,
221,제천,2022-06-07,15.4,,
221,제천,2022-06-08,17.1,,
221,제천,2022-06-09,17.9,3.1,
221,제천,2022-06-10,20.3,0,
221,제천,2022-06-11,19.5,26.3,
221,제천,2022-06-12,20.5,,
221,제천,2022-06-13,21.2,,
221,제천,2022-06-14,16.6,2.8,
221,제천,2022-06-15,16.3,21,
221,제천,2022-06-16,17.9,0,
221,제천,2022-06-17,20.3,,
221,제천,2022-06-18,23.5,,
221,제천,2022-06-19,23.3,,
221,제천,2022-06-20,24.3,,
221,제천,2022-06-21,26.5,,
221,제천,2022-06-22,25.8,,
221,제천,2022-06-23,23.3,47,
221,제천,2022-06-24,23,24.1,
221,제천,2022-06-25,24.9,0,
221,제천,2022-06-26,25,2.5,
221,제천,2022-06-27,25.1,2.2,
221,제천,2022-06-28,27.3,,
221,제천,2022-06-29,24.9,46.3,
221,제천,2022-06-30,22.1,87.5,
221,제천,2022-07-01,25.9,,
221,제천,2022-07-02,26.2,,
221,제천,2022-07-03,27,,
221,제천,2022-07-04,26.7,1,
221,제천,2022-07-05,26.8,,
221,제천,2022-07-06,27,0,
221,제천,2022-07-07,27.1,3.1,
221,제천,2022-07-08,26,13.6,
221,제천,2022-07-09,25.9,0,
221,제천,2022-07-10,26.3,39.2,
221,제천,2022-07-11,23.3,51.4,
221,제천,2022-07-12,24.3,,
221,제천,2022-07-13,22.4,112.3,
221,제천,2022-07-14,24.2,4.1,
221,제천,2022-07-15,24.1,,
221,제천,2022-07-16,22.6,,
221,제천,2022-07-17,23.2,0,
221,제천,2022-07-18,22.4,.8,
221,제천,2022-07-19,24.3,,
221,제천,2022-07-20,25.2,1.2,
221,제천,2022-07-21,21.5,25.5,
221,제천,2022-07-22,22.2,16.2,
221,제천,2022-07-23,22.5,21.1,
221,제천,2022-07-24,24.1,8.1,
221,제천,2022-07-25,25.5,,
221,제천,2022-07-26,25.8,,
221,제천,2022-07-27,24.4,,
221,제천,2022-07-28,25.3,,
221,제천,2022-07-29,26.9,0,
221,제천,2022-07-30,26.4,0,
221,제천,2022-07-31,24.9,13.3,
221,제천,2022-08-01,25.8,13.1,
221,제천,2022-08-02,26,8.4,
221,제천,2022-08-03,,2.2,
221,제천,2022-08-04,26.9,2.4,
